,event_id_cnty,event_date,year,time_precision,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,admin1,admin2,admin3,location,latitude,longitude,geo_precision,fatalities,tags,population_best,civilian_targeting_dummy
1172,UKR79663,2022-11-03,2022,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Ocheretynska,Vesele,48.1873,37.7555,2,0,,323.0,0
1173,UKR81415,2022-11-05,2022,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Orlianka,49.6865,37.9286,2,0,,61.0,0
1174,UKR79677,2022-11-06,2022,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kherson,Beryslavskyi,Beryslavska,Beryslav,46.8415,33.4284,2,0,,9755.0,0
1175,UKR79678,2022-11-06,2022,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Mykolaiv,Bashtanskyi,Snihurivska,Snihurivka,47.0702,32.7914,2,0,,4351.0,0
1176,UKR234880,2022-11-06,2022,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Mykolaiv,Bashtanskyi,Bashtanska,Bashtanka,47.4072,32.4387,2,0,,15510.0,0
1177,UKR80671,2022-11-08,2022,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Mykolaiv,Bashtanskyi,Bashtanska,Bashtanka,47.4072,32.4387,2,0,,15510.0,0
1178,UKR234876,2022-11-08,2022,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),Military Forces of Russia (2000-) Air Force,External/Other forces,State forces-External/Other forces,,Kherson,Beryslavskyi,Beryslavska,Beryslav,46.8415,33.4284,2,0,,9755.0,0
1179,UKR79664,2022-11-09,2022,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Khersonskyi,Khersonska,Kherson,46.6558,32.6178,3,0,,117180.0,0
1180,UKR79674,2022-11-09,2022,1,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-),State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kherson,Khersonskyi,Khersonska,Kherson,46.6558,32.6178,3,125,,117180.0,0
1181,UKR79675,2022-11-09,2022,2,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-) National Guard,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Donetskyi,Donetska,Donetsk,48.015,37.8014,3,3,,84658.0,0
1182,UKR79655,2022-11-09,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2,0,,2207.0,0
1183,UKR119945,2022-11-10,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Soledarska,Bakhmutske,48.6642,38.0949,2,0,,5534.0,0
1184,UKR119946,2022-11-10,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Ivanivka,49.6608,37.8915,2,0,,22.0,0
1185,UKR119947,2022-11-10,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Bakhmutska,Klischiivka,48.5279,37.9582,2,0,,530.0,0
1186,UKR119948,2022-11-10,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Krokhmalne,49.5741,37.9163,2,0,,2.0,0
1187,UKR119949,2022-11-10,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Mykolaiv,Bashtanskyi,Shyrokivska,Novopetrivka,47.0588,32.6739,2,0,,1520.0,0
1188,UKR119950,2022-11-10,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Novosilka,47.8355,36.6894,2,0,,52.0,0
1189,UKR119951,2022-11-10,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Khersonskyi,Bilozerska,Pravdyne,46.7379,32.2037,2,0,,2701.0,0
1190,UKR119952,2022-11-10,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Mykolaiv,Mykolaivskyi,Shevchenkivska,Ternovi Pody,46.8593,32.3848,2,0,,162.0,0
1191,UKR119742,2022-11-11,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Khersonskyi,Stanislavska,Oleksandrivka,46.6138,32.112,2,0,,2571.0,0
1192,UKR119743,2022-11-11,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Mykolaiv,Mykolaivskyi,Vesnianska,Chumaky,46.8765,31.7723,2,0,,508.0,0
1193,UKR80453,2022-11-11,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Beryslavskyi,Novooleksandrivska,Havrylivka,47.2261,33.8802,2,0,,920.0,0
1194,UKR119744,2022-11-11,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Iziumskyi,Borivska,Cherneshchyna,49.3142,37.8493,2,0,,530.0,0
1195,UKR234863,2022-11-11,2022,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Beryslavskyi,Beryslavska,Beryslav,46.8415,33.4284,2,0,,9755.0,0
1196,UKR119479,2022-11-12,2022,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Cherkasy,Cherkaskyi,Ruskopolianska,Dubiivka,49.3534,31.8698,2,0,,3900.0,0
1197,UKR81605,2022-11-13,2022,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kharkivskyi,Lypetska,Ternova,50.1852,36.6755,1,0,,630.0,0
1198,UKR80765,2022-11-13,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,2,0,,15450.0,0
1199,UKR82637,2022-11-13,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),Civilians (Ukraine),State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,1,0,,29293.0,0
1200,UKR234878,2022-11-13,2022,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kherson,Kakhovskyi,Kakhovska,Kakhovka,46.8137,33.487,2,0,,20083.0,0
1201,UKR81607,2022-11-16,2022,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Kurylivska,Kolisnykivka,49.5713,37.7169,2,0,,461.0,0
1202,UKR81612,2022-11-16,2022,2,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Luhansk,Svativskyi,Svativska,Dachne,49.3926,38.095,1,0,,47.0,0
1203,UKR155441,2022-11-16,2022,2,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Vuhledarska,Maksymivka,47.8923,37.1067,2,0,,722.0,0
1204,UKR81242,2022-11-16,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Novoselivske,49.523,37.953,2,0,,543.0,0
1205,UKR81606,2022-11-16,2022,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Berestove,49.5403,37.8941,2,0,,137.0,0
1206,UKR234879,2022-11-16,2022,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kherson,Kakhovskyi,Kakhovska,Kakhovka,46.8137,33.487,2,0,,20083.0,0
1207,UKR81317,2022-11-17,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Krasnorichenska,Ploshchanka,49.2088,38.0832,2,0,,39.0,0
1208,UKR81592,2022-11-17,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Sievierodonetskyi,Kreminska,Chervonopopivka,49.1318,38.1529,2,0,,870.0,0
1209,UKR81594,2022-11-17,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Kolomyichykha,49.4473,37.9718,2,0,,545.0,0
1210,UKR81593,2022-11-17,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Sievierodonetskyi,Kreminska,Dibrova,49.0005,38.1123,2,0,,373.0,0
1211,UKR81298,2022-11-17,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Krasnorichenska,Makiivka,49.2265,37.9863,2,0,,546.0,0
1212,UKR119335,2022-11-18,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Berestove,49.5403,37.8941,2,0,,137.0,0
1213,UKR119336,2022-11-18,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Ivanivka,49.6608,37.8915,2,0,,22.0,0
1214,UKR119337,2022-11-18,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Beryslavskyi,Novoraiska,Novoraisk,47.0103,33.4867,2,0,,1527.0,0
1215,UKR119338,2022-11-18,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Siverska,Serebrianka,48.9211,38.1276,2,0,,600.0,0
1216,UKR119339,2022-11-18,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Kakhovskyi,Novokakhovska,Vesele,46.7923,33.3516,2,0,,3503.0,0
1217,UKR81408,2022-11-18,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Stelmakhivka,49.4689,37.9059,2,0,,171.0,0
1218,UKR119340,2022-11-19,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Kakhovskyi,Novokakhovska,Vesele,46.7923,33.3516,2,0,,3503.0,0
1219,UKR119341,2022-11-20,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Zaporizkyi,Komyshuvaska,Komyshuvakha,47.7149,35.5241,2,0,,8994.0,0
1220,UKR119342,2022-11-20,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Preobrazhenska,Preobrazhenka,47.5763,35.8019,2,0,,4164.0,0
1221,UKR119205,2022-11-21,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Kurylivska,Kruhliakivka,49.5204,37.7208,2,0,,1095.0,0
1222,UKR119206,2022-11-21,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Marinska,Pobieda,47.9163,37.4631,2,0,,182.0,0
1223,UKR119207,2022-11-21,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Khersonskyi,Khersonska,Sadove,46.7048,32.8225,2,0,,1912.0,0
1224,UKR119208,2022-11-22,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Zaporizkyi,Vilnianska,Vilniansk,47.9438,35.4354,2,0,,23433.0,0
1225,UKR118636,2022-11-25,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Lymanska,Ridkodub,49.1867,37.797,2,0,,358.0,0
1226,UKR118637,2022-11-25,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2,0,,15628.0,0
1227,UKR118638,2022-11-25,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Lymanska,Yampil,48.9322,37.9425,2,0,,2641.0,0
1228,UKR82673,2022-11-25,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Kramatorska,Kramatorsk,48.7306,37.5816,2,0,,65226.0,0
1229,UKR82261,2022-11-25,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Chuhuivskyi,Chuhuivska,Chuhuiv,49.8359,36.688,2,0,,26212.0,0
1230,UKR84092,2022-11-28,2022,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Kostiantynivska,Ozarianivka,48.4503,37.9548,1,0,,212.0,0
1231,UKR118639,2022-11-28,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Lozivskyi,Blyzniukivska,Dobrovillia,48.6866,36.6133,2,0,,868.0,0
1232,UKR118640,2022-11-28,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Khersonskyi,Darivska,Mykilske,46.7225,32.8131,2,0,,2170.0,0
1233,UKR118641,2022-11-28,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Ocheretynska,Novoselivka,48.2683,37.8508,2,0,,694.0,0
1234,UKR83407,2022-11-28,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Petropavlivka,49.7162,37.7171,2,0,,1773.0,0
1235,UKR118642,2022-11-28,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Dvorichanska,Terny,49.8864,38.0268,2,0,,48.0,0
1236,UKR118715,2022-12-04,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Kurylivska,Kruhliakivka,49.5204,37.7208,2,0,,1095.0,0
1237,UKR118782,2022-12-05,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Kramatorska,Kramatorsk,48.7306,37.5816,2,0,,65226.0,0
1238,UKR118784,2022-12-05,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Zaporizkyi,Stepnenska,Stepne,47.798,35.3078,2,0,,4234.0,0
1239,UKR118783,2022-12-05,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,2,0,,29293.0,0
1240,UKR118785,2022-12-06,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Dvorichanska,Vilshana,49.7926,37.7619,2,0,,1398.0,0
1241,UKR83666,2022-12-06,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Kyslivka,49.6407,37.9048,2,0,,526.0,0
1242,UKR83669,2022-12-06,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Novoselivske,49.523,37.953,2,0,,543.0,0
1243,UKR83662,2022-12-06,2022,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Dvorichanska,Berestove,49.8554,37.9489,2,0,,163.0,0
